Net::FTP::L,0.01,
Net::FTP::dataconn,0.11,
Net::NNTP,2.24,
Net::Netrc,2.12,
Net::POP3,2.29,
Net::Ping,2.36,
Net::SMTP,2.31,
Net::Time,2.10,
Net::hostent,1.01,
Net::netent,1.00,
Net::protoent,1.00,
Net::servent,1.01,
O,1.01,
ODBM_File,1.07,
Object::Accessor,0.34,
Opcode,1.11,
POSIX,1.17,
Package::Constants,0.02,
Params::Check,0.26,
Parse::CPAN::Meta,1.39,
PerlIO,1.06,
PerlIO::encoding,0.11,
PerlIO::scalar,0.07,
PerlIO::via,0.07,
PerlIO::via::QuotedPrint,0.06,
Pod::Checker,1.45,
Pod::Escapes,1.04,
Pod::Find,1.35,
Pod::Functions,1.03,
Pod::Html,1.09,
Pod::InputObjects,1.31,
Pod::LaTeX,0.58,
Pod::Man,2.22,
Pod::ParseLink,1.09,
Pod::ParseUtils,1.36,
Pod::Parser,1.37,
Pod::Perldoc,3.14_04,
Pod::Perldoc::BaseTo,,undefined
Pod::Perldoc::GetOptsOO,,undefined
Pod::Perldoc::ToChecker,,undefined
Pod::Perldoc::ToMan,,undefined
Pod::Perldoc::ToNroff,,undefined
Pod::Perldoc::ToPod,,undefined
Pod::Perldoc::ToRtf,,undefined
Pod::Perldoc::ToText,,undefined
Pod::Perldoc::ToTk,,undefined
Pod::Perldoc::ToXml,,undefined
Pod::PlainText,2.04,
Pod::Plainer,0.01,
Pod::Select,1.36,
Pod::Simple,3.07,
Pod::Simple::BlackBox,,undefined
Pod::Simple::Checker,2.02,
Pod::Simple::Debug,,undefined
Pod::Simple::DumpAsText,2.02,
Pod::Simple::DumpAsXML,2.02,
Pod::Simple::HTML,3.03,
Pod::Simple::HTMLBatch,3.02,
Pod::Simple::HTMLLegacy,5.01,
Pod::Simple::LinkSection,,undefined
Pod::Simple::Methody,2.02,
Pod::Simple::Progress,1.01,
Pod::Simple::PullParser,2.02,
Pod::Simple::PullParserEndToken,,undefined
Pod::Simple::PullParserStartToken,,undefined
Pod::Simple::PullParserTextToken,,undefined
Pod::Simple::PullParserToken,2.02,
Pod::Simple::RTF,2.02,
Pod::Simple::Search,3.04,
Pod::Simple::SimpleTree,2.02,
Pod::Simple::Text,2.02,
Pod::Simple::TextContent,2.02,
Pod::Simple::TiedOutFH,,undefined
Pod::Simple::Transcode,,undefined
Pod::Simple::TranscodeDumb,2.02,
Pod::Simple::TranscodeSmart,,undefined
Pod::Simple::XHTML,3.04,
Pod::Simple::XMLOutStream,2.02,
Pod::Text,3.13,
Pod::Text::Color,2.05,
Pod::Text::Overstrike,2.03,
Pod::Text::Termcap,2.05,
Pod::Usage,1.36,
SDBM_File,1.06,
Safe,2.18,
Scalar::Util,1.21,
Scalar::Util::PP,1.21,
Search::Dict,1.02,
SelectSaver,1.02,
SelfLoader,1.17,
Shell,0.72_01,
Socket,1.82,
Storable,2.20,
Switch,2.14,
Symbol,1.07,
Sys::Hostname,1.11,
Sys::Syslog,0.27,
Sys::Syslog::win32::Win32,,undefined
TAP::Base,3.17,
TAP::Formatter::Base,3.17,
TAP::Formatter::Color,3.17,
TAP::Formatter::Console,3.17,
TAP::Formatter::Console::ParallelSession,3.17,
TAP::Formatter::Console::Session,3.17,
TAP::Formatter::File,3.17,
TAP::Formatter::File::Session,3.17,
TAP::Formatter::Session,3.17,
TAP::Harness,3.17,
TAP::Object,3.17,
TAP::Parser,3.17,
TAP::Parser::Aggregator,3.17,
TAP::Parser::Grammar,3.17,
TAP::Parser::Iterator,3.17,
TAP::Parser::Iterator::Array,3.17,
TAP::Parser::Iterator::Process,3.17,
TAP::Parser::Iterator::Stream,3.17,
TAP::Parser::IteratorFactory,3.17,
TAP::Parser::Multiplexer,3.17,
TAP::Parser::Result,3.17,
TAP::Parser::Result::Bailout,3.17,
TAP::Parser::Result::Comment,3.17,
TAP::Parser::Result::Plan,3.17,
TAP::Parser::Result::Pragma,3.17,
TAP::Parser::Result::Test,3.17,
TAP::Parser::Result::Unknown,3.17,
TAP::Parser::Result::Version,3.17,
TAP::Parser::Result::YAML,3.17,
TAP::Parser::ResultFactory,3.17,
TAP::Parser::Scheduler,3.17,
TAP::Parser::Scheduler::Job,3.17,
TAP::Parser::Scheduler::Spinner,3.17,
TAP::Parser::Source,3.17,
TAP::Parser::Source::Perl,3.17,
TAP::Parser::Utils,3.17,
TAP::Parser::YAMLish::Reader,3.17,
TAP::Parser::YAMLish::Writer,3.17,
Term::ANSIColor,2.00,
Term::Cap,1.12,
Term::Complete,1.402,
Term::ReadLine,1.04,
Term::UI,0.20,
Term::UI::History,,undefined
Test,1.25_02,
Test::Builder,0.92,
Test::Builder::Module,0.92,
Test::Builder::Tester,1.18,
Test::Builder::Tester::Color,1.18,
Test::Harness,3.17,
Test::More,0.92,
Test::Simple,0.92,
Text::Abbrev,1.01,
Text::Balanced,2.0.0,
Text::ParseWords,3.27,
Text::Soundex,3.03,
Text::Tabs,2009.0305,
Text::Wrap,2009.0305,
Thread,3.02,
Thread::Queue,2.11,
Thread::Semaphore,2.09,
Tie::Array,1.03,
Tie::File,0.97_02,
Tie::Handle,4.2,
Tie::Hash,1.03,
Tie::Hash::NamedCapture,0.06,
Tie::Memoize,1.1,
Tie::RefHash,1.38,
Tie::Scalar,1.01,
Tie::StdHandle,4.2,
Tie::SubstrHash,1.00,
Time::HiRes,1.9719,
Time::Local,1.1901,
Time::Piece,1.15,
Time::Seconds,,undefined
Time::gmtime,1.03,
Time::localtime,1.02,
Time::tm,1.00,
UNIVERSAL,1.05,
Unicode,5.1.0,
Unicode::Collate,0.52,
Unicode::Normalize,1.03,
Unicode::UCD,0.27,
User::grent,1.01,
User::pwent,1.00,
VMS::DCLsym,1.03,
VMS::Filespec,1.12,
VMS::Stdio,2.4,
Win32,0.39,
Win32API::File,0.1101,
Win32API::File::ExtUtils::Myconst2perl,1,
Win32CORE,0.02,
XS::APItest,0.15,
XS::Typemap,0.03,
XSLoader,0.10,
attributes,0.09,
attrs,1.03,
autodie,2.06_01,
autodie::exception,2.06_01,
autodie::exception::system,2.06_01,
autodie::hints,2.06_01,
autouse,1.06,
base,2.14,
bigint,0.23,
bignum,0.23,
bigrat,0.23,
blib,1.04,
bytes,1.03,
charnames,1.07,
constant,1.17,
diagnostics,1.17,
encoding,2.6_01,
encoding::warnings,0.11,
feature,1.13,
fields,2.14,
filetest,1.02,
if,0.05,
integer,1.00,
less,0.02,
lib,0.62,
locale,1.00,
mro,1.01,
open,1.07,
ops,1.02,
overload,1.07,
overload::numbers,,undefined
overloading,0.01,
parent,0.221,
re,0.09,
sigtrap,1.04,
sort,2.01,
strict,1.04,
subs,1.00,
threads,1.72,
threads::shared,1.29,
utf8,1.07,
vars,1.01,
version,0.77,
vmsish,1.02,
warnings,1.06,
warnings::register,1.01,
